query_id,hyperedge_id,resource_id,evidence_id,label,label_name,match_type,matched_fields,reason
Q100,H0021,Resource007,E0021,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0073,Resource025,E0073,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0074,Resource025,E0074,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0075,Resource025,E0075,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0139,Resource047,E0139,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0140,Resource047,E0140,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0141,Resource047,E0141,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0175,Resource059,E0175,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q100,H0176,Resource059,E0176,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q100,H0177,Resource059,E0177,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q100,H0211,Resource071,E0211,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0212,Resource071,E0212,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0213,Resource071,E0213,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0247,Resource083,E0247,3,very_relevant,expected_resource,topic;level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0248,Resource083,E0248,3,very_relevant,expected_resource,topic;level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0249,Resource083,E0249,3,very_relevant,expected_resource,topic;level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0283,Resource095,E0283,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0284,Resource095,E0284,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0285,Resource095,E0285,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0349,Resource117,E0349,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0350,Resource117,E0350,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0351,Resource117,E0351,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q100,H0385,Resource129,E0385,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0386,Resource129,E0386,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0387,Resource129,E0387,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q100,H0421,Resource141,E0421,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q100,H0422,Resource141,E0422,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q100,H0423,Resource141,E0423,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q100,H0010,Resource004,E0010,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0011,Resource004,E0011,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0040,Resource014,E0040,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0041,Resource014,E0041,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0142,Resource048,E0142,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0143,Resource048,E0143,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0157,Resource053,E0157,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0158,Resource053,E0158,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0160,Resource054,E0160,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0161,Resource054,E0161,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0166,Resource056,E0166,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0167,Resource056,E0167,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0169,Resource057,E0169,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0170,Resource057,E0170,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0229,Resource077,E0229,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0230,Resource077,E0230,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q100,H0001,Resource001,E0001,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0004,Resource002,E0004,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0013,Resource005,E0013,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0022,Resource008,E0022,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0028,Resource010,E0028,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0031,Resource011,E0031,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0037,Resource013,E0037,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q100,H0172,Resource058,E0172,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0025,Resource009,E0025,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q101,H0026,Resource009,E0026,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q101,H0027,Resource009,E0027,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q101,H0109,Resource037,E0109,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0110,Resource037,E0110,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0111,Resource037,E0111,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0145,Resource049,E0145,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0146,Resource049,E0146,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0147,Resource049,E0147,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0181,Resource061,E0181,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0182,Resource061,E0182,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0183,Resource061,E0183,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0217,Resource073,E0217,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0218,Resource073,E0218,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0219,Resource073,E0219,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0253,Resource085,E0253,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q101,H0254,Resource085,E0254,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q101,H0255,Resource085,E0255,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q101,H0319,Resource107,E0319,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q101,H0320,Resource107,E0320,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q101,H0321,Resource107,E0321,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q101,H0355,Resource119,E0355,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q101,H0356,Resource119,E0356,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q101,H0357,Resource119,E0357,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q101,H0391,Resource131,E0391,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0392,Resource131,E0392,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0393,Resource131,E0393,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q101,H0427,Resource143,E0427,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q101,H0428,Resource143,E0428,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q101,H0429,Resource143,E0429,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q101,H0004,Resource002,E0004,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0005,Resource002,E0005,2,relevant,metadata_strong_match,domain;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0163,Resource055,E0163,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0164,Resource055,E0164,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0196,Resource066,E0196,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0197,Resource066,E0197,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0199,Resource067,E0199,2,relevant,metadata_strong_match,domain;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0200,Resource067,E0200,2,relevant,metadata_strong_match,domain;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0214,Resource072,E0214,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0215,Resource072,E0215,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0406,Resource136,E0406,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0407,Resource136,E0407,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0409,Resource137,E0409,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0410,Resource137,E0410,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0424,Resource142,E0424,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0425,Resource142,E0425,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q101,H0007,Resource003,E0007,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0013,Resource005,E0013,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0016,Resource006,E0016,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0022,Resource008,E0022,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0031,Resource011,E0031,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0040,Resource014,E0040,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0043,Resource015,E0043,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q101,H0133,Resource045,E0133,1,partially_relevant,metadata_partial_match,topic;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0001,Resource001,E0001,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q102,H0002,Resource001,E0002,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q102,H0003,Resource001,E0003,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q102,H0043,Resource015,E0043,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q102,H0044,Resource015,E0044,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q102,H0045,Resource015,E0045,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q102,H0055,Resource019,E0055,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0056,Resource019,E0056,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0057,Resource019,E0057,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0091,Resource031,E0091,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0092,Resource031,E0092,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0093,Resource031,E0093,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0127,Resource043,E0127,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q102,H0128,Resource043,E0128,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q102,H0129,Resource043,E0129,3,very_relevant,expected_resource,level,Hyperedge belongs to an expected resource for this question.
Q102,H0163,Resource055,E0163,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0164,Resource055,E0164,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0165,Resource055,E0165,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0229,Resource077,E0229,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0230,Resource077,E0230,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0231,Resource077,E0231,3,very_relevant,expected_resource,topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q102,H0265,Resource089,E0265,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0266,Resource089,E0266,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0267,Resource089,E0267,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0301,Resource101,E0301,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q102,H0302,Resource101,E0302,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q102,H0303,Resource101,E0303,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q102,H0337,Resource113,E0337,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0338,Resource113,E0338,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0339,Resource113,E0339,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q102,H0019,Resource007,E0019,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0020,Resource007,E0020,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0022,Resource008,E0022,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0023,Resource008,E0023,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0142,Resource048,E0142,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0143,Resource048,E0143,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0145,Resource049,E0145,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0146,Resource049,E0146,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0196,Resource066,E0196,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0197,Resource066,E0197,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0214,Resource072,E0214,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0215,Resource072,E0215,2,relevant,metadata_strong_match,domain;topic;level;goal,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0406,Resource136,E0406,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0407,Resource136,E0407,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0424,Resource142,E0424,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0425,Resource142,E0425,2,relevant,metadata_strong_match,domain;topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q102,H0004,Resource002,E0004,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0007,Resource003,E0007,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0010,Resource004,E0010,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0013,Resource005,E0013,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0016,Resource006,E0016,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0025,Resource009,E0025,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0028,Resource010,E0028,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q102,H0031,Resource011,E0031,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0013,Resource005,E0013,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q103,H0014,Resource005,E0014,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q103,H0015,Resource005,E0015,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q103,H0067,Resource023,E0067,3,very_relevant,expected_resource,topic;level,Hyperedge belongs to an expected resource for this question.
Q103,H0068,Resource023,E0068,3,very_relevant,expected_resource,topic;level,Hyperedge belongs to an expected resource for this question.
Q103,H0069,Resource023,E0069,3,very_relevant,expected_resource,topic;level,Hyperedge belongs to an expected resource for this question.
Q103,H0103,Resource035,E0103,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0104,Resource035,E0104,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0105,Resource035,E0105,3,very_relevant,expected_resource,level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0169,Resource057,E0169,3,very_relevant,expected_resource,domain;topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0170,Resource057,E0170,3,very_relevant,expected_resource,domain;topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0171,Resource057,E0171,3,very_relevant,expected_resource,domain;topic;level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0205,Resource069,E0205,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0206,Resource069,E0206,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0207,Resource069,E0207,3,very_relevant,expected_resource,domain;level;goal,Hyperedge belongs to an expected resource for this question.
Q103,H0241,Resource081,E0241,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0242,Resource081,E0242,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0243,Resource081,E0243,3,very_relevant,expected_resource,level;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0277,Resource093,E0277,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q103,H0278,Resource093,E0278,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q103,H0279,Resource093,E0279,3,very_relevant,expected_resource,domain;level,Hyperedge belongs to an expected resource for this question.
Q103,H0313,Resource105,E0313,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q103,H0314,Resource105,E0314,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q103,H0315,Resource105,E0315,3,very_relevant,expected_resource,domain;topic;level,Hyperedge belongs to an expected resource for this question.
Q103,H0379,Resource127,E0379,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0380,Resource127,E0380,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0381,Resource127,E0381,3,very_relevant,expected_resource,level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0415,Resource139,E0415,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0416,Resource139,E0416,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0417,Resource139,E0417,3,very_relevant,expected_resource,domain;level;skill,Hyperedge belongs to an expected resource for this question.
Q103,H0034,Resource012,E0034,2,relevant,metadata_strong_match,domain;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0035,Resource012,E0035,2,relevant,metadata_strong_match,domain;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0187,Resource063,E0187,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0188,Resource063,E0188,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0295,Resource099,E0295,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0296,Resource099,E0296,2,relevant,metadata_strong_match,domain;topic;level,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0346,Resource116,E0346,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0347,Resource116,E0347,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0364,Resource122,E0364,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0365,Resource122,E0365,2,relevant,metadata_strong_match,topic;level;goal;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0382,Resource128,E0382,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0383,Resource128,E0383,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0400,Resource134,E0400,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0401,Resource134,E0401,2,relevant,metadata_strong_match,topic;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0433,Resource145,E0433,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0434,Resource145,E0434,2,relevant,metadata_strong_match,domain;level;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q103,H0007,Resource003,E0007,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0010,Resource004,E0010,1,partially_relevant,metadata_partial_match,domain;skill,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0016,Resource006,E0016,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0022,Resource008,E0022,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0025,Resource009,E0025,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0031,Resource011,E0031,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0040,Resource014,E0040,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q103,H0043,Resource015,E0043,1,partially_relevant,metadata_partial_match,domain;level,Hyperedge shares some metadata with the question but is not a primary expected answer.
Q104,H0001,Resource001,E0001,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q104,H0002,Resource001,E0002,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q104,H0003,Resource001,E0003,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q104,H0031,Resource011,E0031,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q104,H0032,Resource011,E0032,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q104,H0033,Resource011,E0033,3,very_relevant,expected_resource,domain;topic;level;goal;skill,Hyperedge belongs to an expected resource for this question.
Q104,H0007,Resource003,E0007,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
Q104,H0008,Resource003,E0008,2,relevant,metadata_strong_match,domain;topic;skill,Hyperedge is not in expected_resources but strongly matches the question metadata.
